path,dataset,speaker_id,emotion,original_label,file_id,file_name,split
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\ravdess\Audio_Speech_Actors_01-24\Actor_23\03-01-05-02-01-01-23.wav,RAVDESS,23,angry,05,03-01-05-02-01-01-23,03-01-05-02-01-01-23.wav,valid
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\ravdess\Audio_Speech_Actors_01-24\Actor_23\03-01-05-02-01-02-23.wav,RAVDESS,23,angry,05,03-01-05-02-01-02-23,03-01-05-02-01-02-23.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\ravdess\Audio_Speech_Actors_01-24\Actor_23\03-01-05-02-02-01-23.wav,RAVDESS,23,angry,05,03-01-05-02-02-01-23,03-01-05-02-02-01-23.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\ravdess\Audio_Speech_Actors_01-24\Actor_23\03-01-05-02-02-02-23.wav,RAVDESS,23,angry,05,03-01-05-02-02-02-23,03-01-05-02-02-02-23.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\ravdess\Audio_Speech_Actors_01-24\Actor_23\03-01-06-01-01-01-23.wav,RAVDESS,23,fearful,06,03-01-06-01-01-01-23,03-01-06-01-01-01-23.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\ravdess\Audio_Speech_Actors_01-24\Actor_23\03-01-06-01-01-02-23.wav,RAVDESS,23,fearful,06,03-01-06-01-01-02-23,03-01-06-01-01-02-23.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\ravdess\Audio_Speech_Actors_01-24\Actor_23\03-01-06-01-02-01-23.wav,RAVDESS,23,fearful,06,03-01-06-01-02-01-23,03-01-06-01-02-01-23.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\ravdess\Audio_Speech_Actors_01-24\Actor_23\03-01-06-01-02-02-23.wav,RAVDESS,23,fearful,06,03-01-06-01-02-02-23,03-01-06-01-02-02-23.wav,valid
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\ravdess\Audio_Speech_Actors_01-24\Actor_23\03-01-06-02-01-01-23.wav,RAVDESS,23,fearful,06,03-01-06-02-01-01-23,03-01-06-02-01-01-23.wav,valid
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\ravdess\Audio_Speech_Actors_01-24\Actor_23\03-01-06-02-01-02-23.wav,RAVDESS,23,fearful,06,03-01-06-02-01-02-23,03-01-06-02-01-02-23.wav,test
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\ravdess\Audio_Speech_Actors_01-24\Actor_23\03-01-06-02-02-01-23.wav,RAVDESS,23,fearful,06,03-01-06-02-02-01-23,03-01-06-02-02-01-23.wav,valid
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\ravdess\Audio_Speech_Actors_01-24\Actor_23\03-01-06-02-02-02-23.wav,RAVDESS,23,fearful,06,03-01-06-02-02-02-23,03-01-06-02-02-02-23.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\ravdess\Audio_Speech_Actors_01-24\Actor_24\03-01-03-01-01-01-24.wav,RAVDESS,24,happy,03,03-01-03-01-01-01-24,03-01-03-01-01-01-24.wav,test
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\ravdess\Audio_Speech_Actors_01-24\Actor_24\03-01-03-01-01-02-24.wav,RAVDESS,24,happy,03,03-01-03-01-01-02-24,03-01-03-01-01-02-24.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\ravdess\Audio_Speech_Actors_01-24\Actor_24\03-01-03-01-02-01-24.wav,RAVDESS,24,happy,03,03-01-03-01-02-01-24,03-01-03-01-02-01-24.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\ravdess\Audio_Speech_Actors_01-24\Actor_24\03-01-03-01-02-02-24.wav,RAVDESS,24,happy,03,03-01-03-01-02-02-24,03-01-03-01-02-02-24.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\ravdess\Audio_Speech_Actors_01-24\Actor_24\03-01-03-02-01-01-24.wav,RAVDESS,24,happy,03,03-01-03-02-01-01-24,03-01-03-02-01-01-24.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\ravdess\Audio_Speech_Actors_01-24\Actor_24\03-01-03-02-01-02-24.wav,RAVDESS,24,happy,03,03-01-03-02-01-02-24,03-01-03-02-01-02-24.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\ravdess\Audio_Speech_Actors_01-24\Actor_24\03-01-03-02-02-01-24.wav,RAVDESS,24,happy,03,03-01-03-02-02-01-24,03-01-03-02-02-01-24.wav,test
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\ravdess\Audio_Speech_Actors_01-24\Actor_24\03-01-03-02-02-02-24.wav,RAVDESS,24,happy,03,03-01-03-02-02-02-24,03-01-03-02-02-02-24.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\ravdess\Audio_Speech_Actors_01-24\Actor_24\03-01-04-01-01-01-24.wav,RAVDESS,24,sad,04,03-01-04-01-01-01-24,03-01-04-01-01-01-24.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\ravdess\Audio_Speech_Actors_01-24\Actor_24\03-01-04-01-01-02-24.wav,RAVDESS,24,sad,04,03-01-04-01-01-02-24,03-01-04-01-01-02-24.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\ravdess\Audio_Speech_Actors_01-24\Actor_24\03-01-04-01-02-01-24.wav,RAVDESS,24,sad,04,03-01-04-01-02-01-24,03-01-04-01-02-01-24.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\ravdess\Audio_Speech_Actors_01-24\Actor_24\03-01-04-01-02-02-24.wav,RAVDESS,24,sad,04,03-01-04-01-02-02-24,03-01-04-01-02-02-24.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\ravdess\Audio_Speech_Actors_01-24\Actor_24\03-01-04-02-01-01-24.wav,RAVDESS,24,sad,04,03-01-04-02-01-01-24,03-01-04-02-01-01-24.wav,valid
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\ravdess\Audio_Speech_Actors_01-24\Actor_24\03-01-04-02-01-02-24.wav,RAVDESS,24,sad,04,03-01-04-02-01-02-24,03-01-04-02-01-02-24.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\ravdess\Audio_Speech_Actors_01-24\Actor_24\03-01-04-02-02-01-24.wav,RAVDESS,24,sad,04,03-01-04-02-02-01-24,03-01-04-02-02-01-24.wav,valid
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\ravdess\Audio_Speech_Actors_01-24\Actor_24\03-01-04-02-02-02-24.wav,RAVDESS,24,sad,04,03-01-04-02-02-02-24,03-01-04-02-02-02-24.wav,test
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\ravdess\Audio_Speech_Actors_01-24\Actor_24\03-01-05-01-01-01-24.wav,RAVDESS,24,angry,05,03-01-05-01-01-01-24,03-01-05-01-01-01-24.wav,valid
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\ravdess\Audio_Speech_Actors_01-24\Actor_24\03-01-05-01-01-02-24.wav,RAVDESS,24,angry,05,03-01-05-01-01-02-24,03-01-05-01-01-02-24.wav,test
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\ravdess\Audio_Speech_Actors_01-24\Actor_24\03-01-05-01-02-01-24.wav,RAVDESS,24,angry,05,03-01-05-01-02-01-24,03-01-05-01-02-01-24.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\ravdess\Audio_Speech_Actors_01-24\Actor_24\03-01-05-01-02-02-24.wav,RAVDESS,24,angry,05,03-01-05-01-02-02-24,03-01-05-01-02-02-24.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\ravdess\Audio_Speech_Actors_01-24\Actor_24\03-01-05-02-01-01-24.wav,RAVDESS,24,angry,05,03-01-05-02-01-01-24,03-01-05-02-01-01-24.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\ravdess\Audio_Speech_Actors_01-24\Actor_24\03-01-05-02-01-02-24.wav,RAVDESS,24,angry,05,03-01-05-02-01-02-24,03-01-05-02-01-02-24.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\ravdess\Audio_Speech_Actors_01-24\Actor_24\03-01-05-02-02-01-24.wav,RAVDESS,24,angry,05,03-01-05-02-02-01-24,03-01-05-02-02-01-24.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\ravdess\Audio_Speech_Actors_01-24\Actor_24\03-01-05-02-02-02-24.wav,RAVDESS,24,angry,05,03-01-05-02-02-02-24,03-01-05-02-02-02-24.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\ravdess\Audio_Speech_Actors_01-24\Actor_24\03-01-06-01-01-01-24.wav,RAVDESS,24,fearful,06,03-01-06-01-01-01-24,03-01-06-01-01-01-24.wav,valid
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\ravdess\Audio_Speech_Actors_01-24\Actor_24\03-01-06-01-01-02-24.wav,RAVDESS,24,fearful,06,03-01-06-01-01-02-24,03-01-06-01-01-02-24.wav,test
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\ravdess\Audio_Speech_Actors_01-24\Actor_24\03-01-06-01-02-01-24.wav,RAVDESS,24,fearful,06,03-01-06-01-02-01-24,03-01-06-01-02-01-24.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\ravdess\Audio_Speech_Actors_01-24\Actor_24\03-01-06-01-02-02-24.wav,RAVDESS,24,fearful,06,03-01-06-01-02-02-24,03-01-06-01-02-02-24.wav,valid
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\ravdess\Audio_Speech_Actors_01-24\Actor_24\03-01-06-02-01-01-24.wav,RAVDESS,24,fearful,06,03-01-06-02-01-01-24,03-01-06-02-01-01-24.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\ravdess\Audio_Speech_Actors_01-24\Actor_24\03-01-06-02-01-02-24.wav,RAVDESS,24,fearful,06,03-01-06-02-01-02-24,03-01-06-02-01-02-24.wav,valid
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\ravdess\Audio_Speech_Actors_01-24\Actor_24\03-01-06-02-02-01-24.wav,RAVDESS,24,fearful,06,03-01-06-02-02-01-24,03-01-06-02-02-01-24.wav,valid
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\ravdess\Audio_Speech_Actors_01-24\Actor_24\03-01-06-02-02-02-24.wav,RAVDESS,24,fearful,06,03-01-06-02-02-02-24,03-01-06-02-02-02-24.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_angry\OAF_back_angry.wav,TESS,OAF,angry,angry,OAF_back_angry,OAF_back_angry.wav,test
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_angry\OAF_bar_angry.wav,TESS,OAF,angry,angry,OAF_bar_angry,OAF_bar_angry.wav,valid
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_angry\OAF_base_angry.wav,TESS,OAF,angry,angry,OAF_base_angry,OAF_base_angry.wav,valid
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_angry\OAF_bath_angry.wav,TESS,OAF,angry,angry,OAF_bath_angry,OAF_bath_angry.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_angry\OAF_bean_angry.wav,TESS,OAF,angry,angry,OAF_bean_angry,OAF_bean_angry.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_angry\OAF_beg_angry.wav,TESS,OAF,angry,angry,OAF_beg_angry,OAF_beg_angry.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_angry\OAF_bite_angry.wav,TESS,OAF,angry,angry,OAF_bite_angry,OAF_bite_angry.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_angry\OAF_boat_angry.wav,TESS,OAF,angry,angry,OAF_boat_angry,OAF_boat_angry.wav,test
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_angry\OAF_bone_angry.wav,TESS,OAF,angry,angry,OAF_bone_angry,OAF_bone_angry.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_angry\OAF_book_angry.wav,TESS,OAF,angry,angry,OAF_book_angry,OAF_book_angry.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_angry\OAF_bought_angry.wav,TESS,OAF,angry,angry,OAF_bought_angry,OAF_bought_angry.wav,valid
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_angry\OAF_burn_angry.wav,TESS,OAF,angry,angry,OAF_burn_angry,OAF_burn_angry.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_angry\OAF_cab_angry.wav,TESS,OAF,angry,angry,OAF_cab_angry,OAF_cab_angry.wav,test
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_angry\OAF_calm_angry.wav,TESS,OAF,angry,angry,OAF_calm_angry,OAF_calm_angry.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_angry\OAF_came_angry.wav,TESS,OAF,angry,angry,OAF_came_angry,OAF_came_angry.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_angry\OAF_cause_angry.wav,TESS,OAF,angry,angry,OAF_cause_angry,OAF_cause_angry.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_angry\OAF_chain_angry.wav,TESS,OAF,angry,angry,OAF_chain_angry,OAF_chain_angry.wav,test
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_angry\OAF_chair_angry.wav,TESS,OAF,angry,angry,OAF_chair_angry,OAF_chair_angry.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_angry\OAF_chalk_angry.wav,TESS,OAF,angry,angry,OAF_chalk_angry,OAF_chalk_angry.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_angry\OAF_chat_angry.wav,TESS,OAF,angry,angry,OAF_chat_angry,OAF_chat_angry.wav,valid
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_angry\OAF_check_angry.wav,TESS,OAF,angry,angry,OAF_check_angry,OAF_check_angry.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_angry\OAF_cheek_angry.wav,TESS,OAF,angry,angry,OAF_cheek_angry,OAF_cheek_angry.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_angry\OAF_chief_angry.wav,TESS,OAF,angry,angry,OAF_chief_angry,OAF_chief_angry.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_angry\OAF_choice_angry.wav,TESS,OAF,angry,angry,OAF_choice_angry,OAF_choice_angry.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_angry\OAF_cool_angry.wav,TESS,OAF,angry,angry,OAF_cool_angry,OAF_cool_angry.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_angry\OAF_dab_angry.wav,TESS,OAF,angry,angry,OAF_dab_angry,OAF_dab_angry.wav,valid
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_angry\OAF_date_angry.wav,TESS,OAF,angry,angry,OAF_date_angry,OAF_date_angry.wav,test
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_angry\OAF_dead_angry.wav,TESS,OAF,angry,angry,OAF_dead_angry,OAF_dead_angry.wav,valid
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_angry\OAF_death_angry.wav,TESS,OAF,angry,angry,OAF_death_angry,OAF_death_angry.wav,valid
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_angry\OAF_deep_angry.wav,TESS,OAF,angry,angry,OAF_deep_angry,OAF_deep_angry.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_angry\OAF_dime_angry.wav,TESS,OAF,angry,angry,OAF_dime_angry,OAF_dime_angry.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_angry\OAF_dip_angry.wav,TESS,OAF,angry,angry,OAF_dip_angry,OAF_dip_angry.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_angry\OAF_ditch_angry.wav,TESS,OAF,angry,angry,OAF_ditch_angry,OAF_ditch_angry.wav,valid
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_angry\OAF_dodge_angry.wav,TESS,OAF,angry,angry,OAF_dodge_angry,OAF_dodge_angry.wav,valid
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_angry\OAF_dog_angry.wav,TESS,OAF,angry,angry,OAF_dog_angry,OAF_dog_angry.wav,valid
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_angry\OAF_doll_angry.wav,TESS,OAF,angry,angry,OAF_doll_angry,OAF_doll_angry.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_angry\OAF_door_angry.wav,TESS,OAF,angry,angry,OAF_door_angry,OAF_door_angry.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_angry\OAF_fail_angry.wav,TESS,OAF,angry,angry,OAF_fail_angry,OAF_fail_angry.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_angry\OAF_fall_angry.wav,TESS,OAF,angry,angry,OAF_fall_angry,OAF_fall_angry.wav,valid
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_angry\OAF_far_angry.wav,TESS,OAF,angry,angry,OAF_far_angry,OAF_far_angry.wav,valid
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_angry\OAF_fat_angry.wav,TESS,OAF,angry,angry,OAF_fat_angry,OAF_fat_angry.wav,valid
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_angry\OAF_fit_angry.wav,TESS,OAF,angry,angry,OAF_fit_angry,OAF_fit_angry.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_angry\OAF_five_angry.wav,TESS,OAF,angry,angry,OAF_five_angry,OAF_five_angry.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_angry\OAF_food_angry.wav,TESS,OAF,angry,angry,OAF_food_angry,OAF_food_angry.wav,valid
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_angry\OAF_gap_angry.wav,TESS,OAF,angry,angry,OAF_gap_angry,OAF_gap_angry.wav,test
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_angry\OAF_gas_angry.wav,TESS,OAF,angry,angry,OAF_gas_angry,OAF_gas_angry.wav,test
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_angry\OAF_gaze_angry.wav,TESS,OAF,angry,angry,OAF_gaze_angry,OAF_gaze_angry.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_angry\OAF_germ_angry.wav,TESS,OAF,angry,angry,OAF_germ_angry,OAF_germ_angry.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_angry\OAF_get_angry.wav,TESS,OAF,angry,angry,OAF_get_angry,OAF_get_angry.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_angry\OAF_gin_angry.wav,TESS,OAF,angry,angry,OAF_gin_angry,OAF_gin_angry.wav,test
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_angry\OAF_goal_angry.wav,TESS,OAF,angry,angry,OAF_goal_angry,OAF_goal_angry.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_angry\OAF_good_angry.wav,TESS,OAF,angry,angry,OAF_good_angry,OAF_good_angry.wav,test
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_angry\OAF_goose_angry.wav,TESS,OAF,angry,angry,OAF_goose_angry,OAF_goose_angry.wav,test
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_angry\OAF_gun_angry.wav,TESS,OAF,angry,angry,OAF_gun_angry,OAF_gun_angry.wav,test
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_angry\OAF_half_angry.wav,TESS,OAF,angry,angry,OAF_half_angry,OAF_half_angry.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_angry\OAF_hall_angry.wav,TESS,OAF,angry,angry,OAF_hall_angry,OAF_hall_angry.wav,train
C:\Users\34722\OneDrive\Escritorio\TFG\Reconocimiento emociones audio\RavdessTessSavee\datos_crudos\tess\TESS Toronto emotional speech set data\OAF_angry\OAF_hash_angry.wav,TESS,OAF,angry,angry,OAF_hash_angry,OAF_hash_angry.wav,train
